Mark,WIND,Competitor,Nat,Venue,Date,Speed
10.136388888888888,1.7,Daniel TALBOT,GBR,Bedford (GBR),2014-05-31,35.515606587925795
10.136944444444444,1.9,Bismark BOATENG,CAN,"Baton Rouge, LA (USA)",2018-04-28,35.513660154002146
10.1375,0.9,Sean SAFO-ANTWI,GBR,Regensburg (GER),2014-06-07,35.51171393341554
10.138055555555555,1.4,Riak REESE,USA,"Drake Stadium, Des Moines, IA (USA)",2018-06-21,35.50976792613092
10.13861111111111,0.0,Bernard WILLIAMS,USA,"Orlando, FL (USA)",2009-06-13,35.50782213211321
10.139166666666666,0.7,Warren FRASER,BAH,Nassau (BAH),2014-06-27,35.50587655132737
10.139722222222222,0.8,Mark Otieno ODHIAMBO,KEN,Nairobi (KEN),2017-06-10,35.503931183738324
10.140277777777778,1.4,Just'N THYMES,USA,"Austin, TX (USA)",2017-03-30,35.501986029311055
10.140833333333333,-1.1,Chavaughn WALSH,ANT,"Houston, TX (USA)",2017-05-25,35.500041088010526
10.141388888888889,1.9,Yancarlos MARTÃNEZ,DOM,"CIBC, Toronto (CAN)",2015-07-21,35.49809635980169
10.141944444444444,1.8,Idrissa ADAM,CMR,Maputo (MOZ),2011-09-12,35.49615184464956
10.1425,1.6,Joshua HARTMANN,GER,"Sportanlage an der KanalstraÃŸe, Zeven (GER)",2020-07-25,35.494207542519106
10.143055555555556,1.8,Soshi MIZUKUBO,JPN,"Denka Big Swan Stadium, Niigata (JPN)",2020-09-12,35.49226345337532
10.143611111111111,1.7,Ãngel David RODRÃGUEZ,ESP,Salamanca (ESP),2008-07-02,35.49031957718323
10.144166666666667,0.9,Darrell WESH,USA,"Raleigh, NC (USA)",2013-04-20,35.488375913907824
10.144722222222223,1.5,Takuya NAGATA,JPN,Hiratsuka (JPN),2018-07-21,35.48643246351414
10.145249999999999,1.1,Marcus DUNCAN,TTO,Port-of-Spain (TTO),2015-06-27,35.484586382789985
10.14575,1.1,Akeem HAYNES,CAN,Edmonton (CAN),2015-07-03,35.48283764137694
10.14625,0.6,Mark LEWIS-FRANCIS,GBR,New Delhi (IND),2010-10-06,35.48108907231736
10.146749999999999,1.5,Zye BOEY,USA,"Austin, TX (USA)",2012-05-25,35.47934067558578
10.14725,2.0,Isidro MONTOYA,COL,Cali (COL),2014-08-29,35.477592451156724
10.14775,1.9,Joseph MORRIS,USA,Bottrop (GER),2016-05-29,35.47584439900471
10.148249999999999,0.9,Craig PICKERING,GBR,Rieti (ITA),2008-09-07,35.47409651910428
10.14875,1.5,Jake DORAN,AUS,JÃ¤msÃ¤ (FIN),2018-07-01,35.47234881142998
10.14925,1.2,Dariusz KUÄ†,POL,KrakÃ³w (POL),2011-06-12,35.470601275956355
10.14975,0.3,Jermaine HAMILTON,JAM,Montego Bay (JAM),2013-02-09,35.468853912657956
10.15025,0.3,Bolade AJOMALE,CAN,Edmonton (CAN),2016-07-09,35.467106721509325
10.15075,1.8,Jared CONNAUGHTON,CAN,"Arlington, TX (USA)",2008-05-03,35.46535970248504
10.15125,1.5,Carlin ISLES,USA,"Chula Vista, CA (USA)",2016-06-18,35.46361285555966
10.15175,1.1,Terrell WILKS,USA,"Gainesville, FL (USA)",2009-05-17,35.461866180707766
10.15225,1.7,Kawayne FISHER,JAM,"San Angelo, TX (USA)",2009-05-23,35.46011967790391
10.15275,1.1,StÃ©phan BUCKLAND,MRI,Villeneuve d'Ascq (FRA),2009-06-30,35.4583733471227
10.15325,1.5,Nick GRAY,USA,"Iowa City, IA (USA)",2019-05-12,35.45662718833871
10.153749999999999,1.9,Jamol JAMES,TTO,"Tempe, AZ (USA)",2015-05-02,35.45488120152654
10.15425,0.8,Joshua CLARKE,AUS,Canberra (AUS),2016-02-06,35.45313538666076
10.15475,1.5,Reginald LEWIS,USA,"Austin, TX (USA)",2014-03-29,35.451389743716
10.155178571428571,1.9,Jahvid BEST,LCA,"San Diego, CA (USA)",2016-04-02,35.44989361515061
10.155535714285714,1.4,Nigel ELLIS,JAM,St. George's (GRN),2016-03-26,35.44864693780662
10.155892857142856,1.7,ZdenÄ›k STROMÅ ÃK,CZE,TÃ¡bor (CZE),2018-07-18,35.447400348144114
10.15625,1.0,Matic OSOVNIKAR,SLO,Maribor (SLO),2008-07-19,35.44615384615385
10.156607142857142,1.3,MÃ©ba-MickaÃ«l ZEZE,FRA,Albi (FRA),2018-07-06,35.44490743182657
10.156964285714285,0.9,Marvin RENÃ‰,FRA,Albi (FRA),2018-07-06,35.44366110515305
10.157321428571429,1.9,Aitor SAME EKOBO,ESP,Getafe (ESP),2018-07-21,35.44241486612401
10.157678571428571,1.9,Patrick Ike CHINEDU,ESP,Getafe (ESP),2018-07-21,35.44116871473024
10.158035714285713,1.5,Denis DIMITROV,BUL,Pravets (BUL),2013-06-15,35.43992265096247
10.158392857142857,0.4,Desmond BYNUM,USA,"Mesquite, TX (USA)",2008-06-14,35.43867667481147
10.15875,2.0,Joris VAN GOOL,NED,La Chaux-de-Fonds (SUI),2019-06-30,35.437430786268
10.159107142857142,1.8,Bruno Lins TENORIO DE BARROS,BRA,SÃ£o Paulo (BRA),2009-03-21,35.43618498532281
10.159464285714286,2.0,Emmanuel YEBOAH,GHA,"Lubbock, TX (USA)",2019-05-04,35.43493927196668
10.159821428571428,1.6,Jan VELEBA,CZE,Brno (CZE),2019-07-26,35.433693646190356
10.16017857142857,1.4,Jamial ROLLE,BAH,"Clermont, FL (USA)",2016-05-14,35.432448107984605
10.160535714285714,1.7,Ryan CLARK,USA,"Tampa, FL (USA)",2018-05-25,35.4312026573402
10.160892857142857,1.1,Suwaibou SANNEH,GAM,"New York, NY (USA)",2013-05-30,35.429957294247906
10.161249999999999,1.4,Yazaldes NASCIMENTO,POR,"Moratalaz, Madrid (ESP)",2015-07-11,35.42871201869849
10.161607142857143,1.0,Devin JENKINS,USA,"Atlanta, GA (USA)",2014-05-16,35.42746683068272
10.161964285714285,1.9,Teddy WILLIAMS,USA,"Houston, TX (USA)",2008-05-10,35.426221730191365
10.162321428571428,0.4,Yupun Abeykoon MUDIYANSELAGE,SRI,"Paul Greifzu Stadion, Dessau (GER)",2020-09-08,35.42497671721521
10.162678571428572,1.3,David WINTERS,USA,"Wichita, KS (USA)",2014-04-12,35.423731791745006
10.163035714285714,1.5,Ryan SHIELDS,JAM,Oordegem (BEL),2017-05-27,35.422486953771546
10.163392857142856,0.5,Lykourgos-Stefanos TSAKONAS,GRE,Gavardo (ITA),2017-06-04,35.4212422032856
10.163749999999999,1.5,Chad WALKER,JAM,Kingston (JAM),2017-06-03,35.419997540277954
10.164107142857143,1.4,Thuso MPUANG,RSA,Donnas (ITA),2011-07-03,35.41875296473937
10.164464285714285,1.7,Tremayne ACY,USA,"Eugene, OR (USA)",2015-06-10,35.417508476660636
10.164821428571427,1.8,Kyle GREAUX,TTO,Port-of-Spain (TTO),2017-06-24,35.41626407603254
10.165217391304347,2.0,Zhiqiang WU,CHN,Chongqing (CHN),2019-06-07,35.41488451668093
10.165652173913042,1.1,Jerod ELCOCK,TTO,Queretaro (MEX),2019-07-05,35.41336983020402
10.166086956521738,-1.2,Emanuele DI GREGORIO,ITA,"Estadio OlÃ­mpico, Barcelona (ESP)",2010-07-28,35.41185527328715
10.166521739130435,1.1,Ncincilili TITI,RSA,"Knoxville, TN (USA)",2018-05-13,35.4103408459137
10.16695652173913,0.9,Christian MALCOLM,GBR,Birmingham (GBR),2011-07-30,35.40882654806706
10.167391304347825,1.8,Daniel Alfonso GRUESO,COL,Cali (COL),2008-11-25,35.407312379730605
10.16782608695652,0.2,Michael GRANGER,USA,"Oxford, MS (USA)",2012-04-14,35.40579834088771
10.168260869565216,-0.3,Emmanuel BIRON,FRA,"Stade Louis II, Monaco (MON)",2015-07-17,35.40428443152179
10.168695652173913,1.8,Aaron ROUGE-SERRET,AUS,Perth (AUS),2010-03-26,35.402770651616216
10.169130434782607,1.9,Mickey GRIMES,USA,"Azusa, CA (USA)",2012-04-20,35.40125700115439
10.169565217391304,-0.6,Nicholas WATSON,JAM,Kingston (JAM),2012-05-19,35.39974348011972
10.17,0.3,Ngoni MAKUSHA,ZIM,RÃ©duit (MRI),2018-07-06,35.39823008849557
10.170434782608694,1.3,Tatenda TSUMBA,ZIM,"Chula Vista, CA (USA)",2016-06-26,35.3967168262654
10.17086956521739,1.6,Burkheart ELLIS JR,BAR,"Bradenton, FL (USA)",2016-05-28,35.39520369341256
10.171304347826085,1.8,Oleksandr SOKOLOV,UKR,Lutsk (UKR),2018-07-19,35.393690689920504
10.171739130434782,0.0,Jefferson LIBERATO,BRA,SÃ£o Paulo (BRA),2013-06-29,35.392177815772605
10.172173913043478,1.7,Kirk WILSON,USA,"Walnut, CA (USA)",2016-04-16,35.3906650709523
10.172608695652173,0.2,Diego PALOMEQUE,COL,MedellÃ­n (COL),2017-04-29,35.38915245544301
10.173043478260869,1.8,Yadier LUIS,CUB,La Habana (CUB),2014-06-27,35.38763996922815
10.173478260869564,0.6,Nobuharu ASAHARA,JPN,Hiroshima (JPN),2008-04-29,35.386127612291126
10.17391304347826,-0.6,Ronald LEVY,JAM,Kingston (JAM),2017-04-07,35.38461538461539
10.174347826086956,1.6,Philippe DEROSIER,USA,"Hayward Field, Eugene, OR (USA)",2012-06-23,35.38310328618435
10.17478260869565,1.7,Lamar HARGROVE,USA,"Walnut, CA (USA)",2016-04-16,35.38159131698146
10.175172413793103,1.2,Bernardo BALOYES,COL,Barranquilla (COL),2019-05-18,35.380235868239126
10.175517241379309,0.8,Emelio FERGUSON,JAM,"Levelland, TX (USA)",2016-05-19,35.3790369039954
10.175862068965516,0.8,Xavier ATKINS,USA,"Levelland, TX (USA)",2016-05-19,35.37783802100983
10.176206896551722,1.3,Peter EMELIEZE,NGR,Bottrop (GER),2008-08-30,35.376639219274175
10.17655172413793,0.7,Michael MATHIEU,BAH,"Coral Gables, FL (USA)",2015-04-11,35.375440498780165
10.176896551724138,0.0,Andrey YEPISHIN,RUS,Moskva (RUS),2008-07-10,35.374241859519536
10.177241379310344,1.4,Marvin SCHULTE,GER,Wetzlar (GER),2019-06-15,35.373043301484046
10.177586206896551,0.5,Kavean SMITH,JAM,Kingston (JAM),2017-06-23,35.37184482466542
10.177931034482757,0.8,Nic BOWENS,USA,"Laramie, WY (USA)",2014-05-17,35.370646429055434
10.178275862068965,0.1,Jinsheng LIANG,CHN,La Chaux-de-Fonds (SUI),2019-06-30,35.3694481146458
10.17862068965517,0.9,Deji TOBAIS,GBR,Regensburg (GER),2014-06-07,35.36824988142829
10.178965517241378,0.8,Brendon RODNEY,CAN,Ottawa (CAN),2017-07-07,35.36705172939463
10.179310344827584,0.2,Reuben ARTHUR,GBR,Bedford (GBR),2017-06-17,35.36585365853659
10.179655172413792,1.4,Kieran DALY,GBR,Bedford (GBR),2014-06-21,35.364655668845906
10.18,0.5,Joseph MILLAR,NZL,Hamilton (NZL),2017-03-17,35.36345776031435
10.180344827586206,1.1,Khairul Hafiz JANTAN,MAS,Kuching (MAS),2016-07-27,35.362259932933654
10.180689655172413,1.6,Stanly DEL CARMEN,DOM,MedellÃ­n (COL),2015-05-09,35.36106218669557
10.18103448275862,1.7,Jason HEARD,USA,"Berkeley, CA (USA)",2008-04-26,35.359864521591874
10.181379310344827,1.2,Ryan MOSELEY,AUT,"Bislett Stadion, Oslo (NOR)",2010-06-04,35.35866693761431
10.181724137931033,2.0,Nilson Andre DE OLIVEIRA,BRA,SÃ£o Paulo (BRA),2011-05-22,35.35746943475464
10.18206896551724,-0.6,Chederick VAN WYK,RSA,Sasolburg (RSA),2018-04-28,35.35627201300461
10.182413793103446,1.3,Shane CRAWFORD,USA,"Iowa City, IA (USA)",2011-05-15,35.355074672356
10.182758620689654,-0.6,Thembo John MONARENG,RSA,Sasolburg (RSA),2018-04-28,35.35387741280054
10.183103448275862,1.4,Ronalds ARÄ€JS,LAT,Donnas (ITA),2011-07-03,35.35268023433003
10.183448275862068,0.5,Yuhong HE,CHN,"Sichuan Xipu Training Base, Chengdu (CHN)",2020-07-24,35.35148313693621
10.183793103448275,-0.4,Jeff HENDERSON,USA,"Pueblo, CO (USA)",2013-05-25,35.350286120610846
10.184137931034481,1.3,Everett WALKER,USA,"Des Moines, IA (USA)",2012-06-06,35.34908918534571
10.184482758620689,-1.1,Jhony RENTERIA,COL,Cochabamba (BOL),2018-06-06,35.34789233113256
10.184827586206895,1.5,Patrick JOHNSON,AUS,Perth (AUS),2010-02-19,35.34669555796317
10.185172413793103,2.0,Hanoj CARTER,USA,"Arlington, TX (USA)",2017-05-13,35.345498865829306
10.185517241379308,0.6,Lester MILLER,USA,"Bradenton, FL (USA)",2017-05-27,35.344302254722734
10.185862068965516,0.5,Arnaldo ABRANTES,POR,Salamanca (ESP),2009-07-08,35.34310572463523
10.186206896551722,1.8,Moriba MORAIN,TTO,Port-of-Spain (TTO),2017-06-24,35.34190927555858
10.18655172413793,0.4,Joel JOHNSON,BAH,Nassau (BAH),2019-07-26,35.34071290748452
10.186896551724137,1.5,Josh DAVIS,USA,"Prairie View, TX (USA)",2018-05-05,35.33951662040485
10.187241379310343,1.2,Kirara SHIRAISHI,JPN,Hiroshima (JPN),2019-04-28,35.338320414311355
10.187586206896551,0.0,Travis COLLINS,USA,"Hutchinson, KS (USA)",2018-05-05,35.33712428919578
10.187931034482757,1.6,Michael GARVIN,USA,"Austin, TX (USA)",2009-04-04,35.33592824504993
10.188275862068965,1.9,Tyree GAILES,USA,"Lubbock, TX (USA)",2009-05-07,35.33473228186557
10.18862068965517,1.8,Stefan SCHWAB,GER,Regensburg (GER),2009-06-07,35.33353639963449
10.188965517241378,0.0,Ryan MILUS,USA,"Tempe, AZ (USA)",2013-04-27,35.33234059834845
10.189310344827584,1.7,Kazuma OSETO,JPN,Hiratsuka (JPN),2016-06-11,35.331144877999265
10.189655172413792,0.1,Michael TUMI,ITA,Gavardo (ITA),2013-05-19,35.329949238578685
10.19,0.3,Jonathan HANCOCK,USA,"Charlotte, NC (USA)",2011-06-17,35.32875368007851
10.190344827586205,0.3,Takumi KUKI,JPN,Tokyo (JPN),2013-09-06,35.32755820249053
10.190689655172413,1.4,Reto Amaru SCHENKEL,SUI,Fribourg (SUI),2011-07-30,35.326362805806525
10.191034482758619,1.3,Luther AMBROSE,USA,"Greensboro, NC (USA)",2010-05-27,35.32516749001828
10.191379310344827,1.5,Marek NIIT,EST,"Fayetteville, AR (USA)",2012-03-31,35.32397225511758
10.191724137931033,1.4,Ryiem ROBERTSON,JAM,Kingston (JAM),2019-03-29,35.32277710109623
10.19206896551724,1.3,Abraham HALL,USA,"Austin, TX (USA)",2012-05-12,35.32158202794601
10.192413793103446,1.7,Tyreek HILL,USA,"Orlando, FL (USA)",2012-05-26,35.32038703565871
10.192758620689654,1.3,TJ BROCK,USA,"Sacramento, CA (USA)",2018-05-24,35.31919212422613
10.193103448275862,1.8,Michael O'HARA,JAM,Kingston (JAM),2014-05-24,35.317997293640055
10.193448275862067,1.5,Carl HORSLEY,USA,"Chula Vista, CA (USA)",2016-06-18,35.3168025438923
10.193793103448275,0.0,Jeremy BASCOM,GUY,"Omaha, NE (USA)",2012-07-06,35.31560787497463
10.194137931034481,1.6,PrzemysÅ‚aw SÅOWIKOWSKI,POL,"Stadion Miejski, Jelenia GÃ³ra (POL)",2020-07-26,35.314413286878874
10.194482758620689,0.4,Pierre BROWNE,CAN,Windsor (CAN),2008-07-05,35.31321877959681
10.194827586206895,-0.1,Aleksandr BREDNEV,RUS,Zhukovskiy (RUS),2012-06-17,35.31202435312025
10.195124999999999,0.1,Rodney GREEN,BAH,Nassau (BAH),2012-06-22,35.310994225181155
10.195374999999999,2.0,Sachin DENNIS,JAM,Kingston (JAM),2018-03-23,35.31012836702917
10.195624999999998,0.8,Georgi GEORGIEV,BUL,Sliven (BUL),2011-07-02,35.30926255133943
10.195875,1.8,Buruno DEDE,JPN,"Denka Big Swan Stadium, Niigata (JPN)",2020-09-12,35.30839677810879
10.196124999999999,1.3,Shinji TAKAHIRA,JPN,Hiroshima (JPN),2009-04-29,35.307531047334166
10.196374999999998,1.7,Dwight THOMAS,JAM,Kingston (JAM),2008-06-28,35.3066653590124
10.196625,1.1,Henrik LARSSON,SWE,Skara (SWE),2019-06-06,35.30579971314038
10.196874999999999,0.3,Alexander GONZÃLEZ,CUB,La Habana (CUB),2008-06-06,35.30493410971499
10.197124999999998,1.5,Dario HORVAT,CRO,"Azusa, CA (USA)",2013-05-11,35.30406854873311
10.197375,1.5,Dominic ASHWELL,GBR,Lee Valley (GBR),2019-06-05,35.3032030301916
10.197624999999999,1.1,Jerome BLAKE,CAN,Calgary (CAN),2019-06-02,35.30233755408736
10.197874999999998,0.4,Ernest WIGGINS,USA,"Stadion Juliska, Praha (CZE)",2008-06-16,35.30147212041725
10.198125,1.9,Josh SWARAY,GBR,Birmingham (GBR),2013-07-13,35.30060672917816
