Mark,WIND,Competitor,Nat,Venue,Date,Speed
11.2221875,0.0,AyodelÃ© IKUESAN,FRA,"Letzigrund, ZÃ¼rich (SUI)",2014-08-13,32.07930717607418
11.2228125,1.5,Guzel KHUBBIEVA,UZB,"Olympic Stadium, London (GBR)",2012-08-03,32.0775206749645
11.2234375,0.0,Vida ANIM,GHA,Biberach (GER),2008-06-28,32.075734372824726
11.2240625,1.0,Kristina SIVKOVA,RUS,Cheboksary (RUS),2016-06-20,32.073948269621624
11.2246875,1.1,Daria KORCZYÅƒSKA,POL,"National Stadium, Beijing (CHN)",2008-08-16,32.07216236532197
11.225555555555555,1.4,Jennifer MONTAG,GER,"Stadion, Wetzlar (GER)",2020-07-18,32.0696822725923
11.226666666666667,1.1,Bassant HEMIDA,EGY,"MestskÃ½ Stadion SletiÅ¡te, Kladno (CZE)",2020-09-16,32.066508313539195
11.227777777777778,0.6,Alyssa CONLEY,RSA,Gavardo (ITA),2016-05-29,32.06333498268184
11.22888888888889,1.7,Nickeisha ANDERSON,JAM,"Lawrence, KS (USA)",2008-04-19,32.06016227983376
11.23,1.7,Katie WISE,USA,"Carbondale, IL (USA)",2014-05-18,32.05699020480855
11.23111111111111,1.4,Brianna DUNCAN,USA,"Sacramento, CA (USA)",2019-05-24,32.05381875741987
11.232222222222221,1.5,Jasmin REED,USA,"Sacramento, CA (USA)",2018-05-25,32.05064793748146
11.233333333333333,2.0,Viktoriya VRUCHINSKAYA,RUS,Yerino (RUS),2013-06-02,32.047477744807125
11.234444444444444,0.3,Anneisha MCLAUGHLIN-WHILBY,JAM,Kingston (JAM),2013-05-18,32.04430817921076
11.235357142857142,-0.7,Danielle WILLIAMS,JAM,"Pueblo, CO (USA)",2013-05-25,32.041705076448714
11.236071428571428,0.1,Mariely SÃNCHEZ,DOM,Morelia (MEX),2013-07-05,32.039668160579765
11.236785714285714,1.6,Yekaterina SMIRNOVA,RUS,St. PÃ¶lten (AUT),2015-06-04,32.03763150367098
11.237499999999999,0.2,Naomi SEDNEY,NED,"Gainesville, FL (USA)",2018-04-13,32.035595105672975
11.238214285714285,1.5,Susanthika JAYASINGHE,SRI,Doha (QAT),2008-05-09,32.033558966536376
11.238928571428572,-0.4,Marion WAGNER,GER,Ulm (GER),2009-07-04,32.03152308621183
11.239642857142856,1.2,Andrea PURICA,VEN,Barranquilla (COL),2018-07-29,32.029487464649996
11.240357142857142,1.3,Salwa Eid NASER,BRN,Salamanca (ESP),2019-06-08,32.02745210180155
11.241071428571429,1.6,Semira KILLEBREW,USA,"Seattle, WA (USA)",2019-06-15,32.02541699761716
11.241785714285713,1.8,Natasha HASTINGS,USA,"Walnut, CA (USA)",2013-04-20,32.02338215204753
11.2425,0.9,Symone MASON,USA,"Jacksonville, FL (USA)",2017-03-18,32.021347565043364
11.243214285714284,1.9,Georgia KOKLONI,GRE,Patra (GRE),2010-06-12,32.01931323655539
11.24392857142857,1.7,Anna GUROVA,RUS,Sochi (RUS),2010-05-27,32.01727916653433
11.244642857142857,1.5,CÃ©line DISTEL-BONNET,FRA,Reims (FRA),2014-07-12,32.01524535493092
11.245294117647058,1.9,Sina MAYER,GER,Regensburg (GER),2017-06-11,32.013391222472144
11.245882352941175,1.7,Yuliya BALYKINA,BLR,Grodno (BLR),2010-06-26,32.011716706768496
11.246470588235294,1.8,I'Shunique HAMILTON,USA,"Dallas, TX (USA)",2016-03-18,32.01004236623255
11.24705882352941,0.5,Felicia BROWN,USA,"Tuscaloosa, AL (USA)",2016-05-13,32.00836820083683
11.247647058823528,1.6,Jennifer GALAIS,FRA,VÃ©nissieux (FRA),2016-06-04,32.006694210553846
11.248235294117647,1.8,Mary Beth SANT,USA,"Denver, CO (USA)",2013-06-01,32.005020395356134
11.248823529411764,1.1,Ramona PAPAIOANNOU,CYP,Lefkosia (CYP),2016-06-18,32.003346755216235
11.249411764705881,1.1,Kourtni JOHNSON,USA,"Montverde Academy, Montverde, FL (USA)",2020-08-10,32.00167329010667
11.25,1.2,Nadine VISSER,NED,"Atletiekbaan Maarschalkerweerd, Utrecht (NED)",2020-08-29,32.0
11.250588235294117,1.9,Anavia BATTLE,USA,"Columbia, SC (USA)",2019-04-13,31.998326884868767
11.251176470588234,2.0,Thelma DAVIES,USA,"Hollywood, FL (USA)",2019-06-22,31.996653944685526
11.251764705882351,1.2,Diana VAISMAN,ISR,Pravets (BUL),2019-09-02,31.994981179422844
11.25235294117647,0.4,Maia MCCOY,USA,"Tampa, FL (USA)",2018-05-25,31.99330858905327
11.252941176470587,1.8,Yasmin KWADWO,GER,Leverkusen (GER),2019-07-24,31.991636173549402
11.253529411764704,0.3,Makenzie DUNMORE,USA,"Tucson, AZ (USA)",2018-04-28,31.989963932883807
11.254117647058823,1.1,Phylicia GEORGE,CAN,Port-of-Spain (TTO),2012-05-19,31.988291867029062
11.25470588235294,1.7,Anastasiya VINOGRADOVA,KAZ,Almaty (KAZ),2008-06-07,31.986619975957773
11.255333333333333,0.3,Flings OWUSU-AGYAPONG,GHA,"Clermont, FL (USA)",2016-05-14,31.98483681810105
11.255999999999998,-0.9,Kali DAVIS-WHITE,USA,Kingston (JAM),2016-07-01,31.982942430703634
11.256666666666666,0.8,Shauna HELPS,JAM,"Atlanta, GA (USA)",2017-05-14,31.981048267693225
11.257333333333332,1.2,Iman Essa JASIM,BRN,Almaty (KAZ),2016-06-25,31.979154329029974
11.258,1.4,Svetlana NABOKINA,RUS,Bryansk (RUS),2009-06-26,31.977260614674016
11.258666666666665,1.1,Takeia PINCKNEY,USA,"Knoxville, TN (USA)",2010-05-16,31.97536712458551
11.259333333333332,1.3,Jerayah DAVIS,USA,"Sacramento, CA (USA)",2019-05-23,31.973473858724617
11.26,1.7,Olga BELKINA,RUS,Helsinki (FIN),2012-06-27,31.97158081705151
11.260666666666665,0.4,Natalya MURINOVICH,RUS,"Meteor, Zhukovskiy (RUS)",2008-06-15,31.969687999526382
11.261333333333333,-0.9,Sanya RICHARDS-ROSS,USA,"Carson, CA (USA)",2008-05-18,31.9677954061094
11.261999999999999,1.0,Tezdzhan NAIMOVA,BUL,"Guidobaldi, Rieti (ITA)",2012-09-09,31.965903036760793
11.262666666666666,1.8,Alexis FAULKNOR,USA,"Hayward Field, Eugene, OR (USA)",2015-06-25,31.96401089144075
11.263333333333332,-0.2,Shakera REECE,BAR,Guadalajara (MEX),2011-10-25,31.962118970109504
11.264,2.0,Zaria FRANCIS,USA,"Shoreline, WA (USA)",2015-06-20,31.960227272727277
11.264666666666665,1.5,Tristie JOHNSON,USA,"Greensboro, NC (USA)",2015-05-02,31.95833579925431
11.265333333333333,0.7,Alphonsus Peace UKO,NGR,"Clermont, FL (USA)",2015-05-16,31.956444549650847
11.265999999999998,2.0,Kseniya RYZHOVA,RUS,Yerino (RUS),2015-06-06,31.95455352387716
11.266666666666666,1.1,Maja MIHALINEC,SLO,Padova (ITA),2019-07-16,31.952662721893493
11.267333333333331,0.8,Jamaul ANDREWS,TTO,Port-of-Spain (TTO),2015-04-26,31.950772143660146
11.267999999999999,1.7,Destinee BROWN,USA,"Torrance, CA (USA)",2018-04-21,31.94888178913738
11.268666666666665,1.4,Raven GRANT,USA,"Waco, TX (USA)",2018-05-12,31.946991658285516
11.269333333333332,1.8,Rafalia SPANOUDAKI-CHATZIRIGA,GRE,Vari (GRE),2018-05-26,31.945101751064843
11.27,1.4,Tina CLAYTON,JAM,Kingston (JAM),2019-03-29,31.943212067435674
11.270666666666665,1.9,Cydonie MOTHERSILL,CAY,"Atlanta, GA (USA)",2011-06-05,31.94132260735834
11.271333333333333,1.5,Sharika NELVIS,USA,"Jonesboro, AR (USA)",2014-04-26,31.939433370793168
11.271999999999998,1.4,Lynna IRBY,USA,"National Training Center, Clermont, FL (USA)",2020-07-24,31.937544357700506
11.272666666666666,1.5,Kristina Marie KNOTT,PHI,"Drake Stadium, Des Moines, IA (USA)",2020-08-29,31.935655568040694
11.273333333333332,1.6,Sophie PAPPS,GBR,Bedford (GBR),2016-07-30,31.9337670017741
11.274,1.3,Anita PISTONE,ITA,"Parc des Sports, Annecy (FRA)",2008-06-21,31.931878658861102
11.274666666666665,0.4,Quanera HAYES,USA,"Gainesville, FL (USA)",2016-04-22,31.92999053926207
11.275294117647057,0.1,Lucimar Aparecida DE MOURA,BRA,Rio de Janeiro (BRA),2009-06-05,31.928213689482476
11.275882352941174,1.0,Marika POPOWICZ-DRAPAÅA,POL,Bydgoszcz (POL),2015-06-14,31.92654807240858
11.276470588235293,1.3,Carol RODRÃGUEZ,PUR,"Icahn Stadium, New York, NY (USA)",2009-05-30,31.924882629107987
11.27705882352941,0.5,Aleksandra FEDORIVA-SPAYER,RUS,"DS, Daegu (KOR)",2011-08-28,31.923217359553497
11.277647058823527,1.4,Carima LOUAMI,FRA,Albi (FRA),2011-07-29,31.92155226371793
11.278235294117646,2.0,Phil HEALY,IRL,Dublin (IRL),2018-06-06,31.919887341574093
11.278823529411763,0.0,Amelie-Sophie LEDERER,GER,Erfurt (GER),2017-07-08,31.918222593094818
11.27941176470588,1.1,Lakecia EALEY,USA,"Tallahassee, FL (USA)",2008-05-30,31.91655801825294
11.28,0.7,Bethany WHITE,USA,"Greensboro, NC (USA)",2018-05-05,31.914893617021278
11.280588235294116,1.9,Paris DANIELS,USA,"Manhattan, KS (USA)",2012-05-13,31.91322938937269
11.281176470588234,1.9,Terra EVANS,USA,"Norman, OK (USA)",2010-04-24,31.911565335280013
11.28176470588235,1.6,Yuna MEKHTI-ZADE,RUS,Saransk (RUS),2010-07-13,31.9099014547161
11.28235294117647,1.8,Margaret ADEOYE,GBR,GenÃ¨ve (SUI),2014-06-14,31.908237747653807
11.282941176470587,0.1,Brittany BROWN,USA,"Torrance, CA (USA)",2018-04-21,31.906574214066005
11.283529411764704,0.9,Kataryna GANCHAR,BLR,Brest (BLR),2013-05-24,31.904910853925564
11.284117647058823,1.5,Sabria HADLEY,USA,"Tallahassee, FL (USA)",2015-05-16,31.90324766720534
11.28470588235294,0.4,Alexis LOVE,USA,"Cape Girardeau, MO (USA)",2012-05-05,31.901584653878235
11.285217391304347,-0.1,Qiqi YUAN,CHN,"National Stadium, Beijing (CHN)",2016-05-18,31.900138696255205
11.285652173913041,0.5,Olga PCHELA,RUS,Bryansk (RUS),2009-06-26,31.89890973533152
11.286086956521737,1.9,Toea WISIL,PNG,Suva (FIJ),2016-07-09,31.897680869096234
11.286521739130434,0.0,Courtney PATTERSON,ISV,"Clermont, FL (USA)",2009-06-07,31.896452097538432
11.286956521739128,1.1,Sindija BUKÅ A,LAT,Riga (LAT),2018-05-29,31.895223420647156
11.287391304347825,0.1,Sani ROSEBY,USA,"Provo, UT (USA)",2008-05-24,31.893994838411466
11.28782608695652,1.5,Halle HAZZARD,GRN,Queretaro (MEX),2019-07-05,31.892766350820438
11.288260869565216,1.5,Ebonie FLOYD,USA,Doha (QAT),2008-05-09,31.89153795786312
11.288695652173912,0.6,Mahagony JONES,USA,"Eugene, OR (USA)",2014-06-11,31.890309659528583
11.289130434782606,-0.2,Yekaterina KUZINA,RUS,Yerino (RUS),2013-06-15,31.889081455805904
11.289565217391303,1.8,Diana JOHNSON,JAM,"Kingsville, TX (USA)",2019-05-25,31.887853346684132
11.29,1.9,Lara MATHEIS,GER,Regensburg (GER),2017-06-11,31.88662533215235
11.290434782608694,2.0,Shavine HODGES,JAM,"Athens, GA (USA)",2017-05-06,31.885397412199634
11.29086956521739,1.6,Toyin OLUPONA,CAN,"Clermont, FL (USA)",2008-06-14,31.88416958681505
11.291304347826085,1.2,Cleo VANBUREN,USA,"Clermont, FL (USA)",2012-06-02,31.88294185598769
11.291739130434781,1.2,Alfreda STEELE,USA,"Tampa, FL (USA)",2018-05-24,31.881714219706602
11.292173913043477,1.8,Christina MANNING,USA,"Iowa City, IA (USA)",2011-05-15,31.880486677960885
11.292608695652172,0.6,Jasmine BALDWIN-FOSS,USA,"Los Angeles, CA (USA)",2011-05-07,31.87925923073962
11.293043478260868,0.6,Marecia PEMBERTON,SKN,"Greensboro, NC (USA)",2010-05-28,31.878031878031884
11.293478260869563,0.3,Lauren Rain WILLIAMS,USA,"Tucson, AZ (USA)",2018-04-28,31.87680461982676
11.293913043478259,1.2,Kasheika CAMERON,JAM,Kingston (JAM),2018-03-23,31.875577456113344
11.294347826086955,-0.1,Lisa NIPPGEN,GER,"Sepp-Herberger-Stadion, Weinheim (GER)",2020-08-01,31.874350386880707
11.29478260869565,1.1,Tia CLAYTON,JAM,"GC Foster College, Spanish Town (JAM)",2020-02-19,31.873123412117952
11.295217391304348,0.5,Santana LOWERY,USA,"Oxford, MS (USA)",2008-04-12,31.871896531814155
11.295652173913043,0.9,Sherry FLETCHER,GRN,"Baton Rouge, LA (USA)",2008-04-19,31.87066974595843
11.296086956521739,0.3,Edidiong Ofinome ODIONG,BRN,Jakarta (INA),2018-08-26,31.869443054539857
11.296521739130435,2.0,Dominique DUNCAN,USA,"Austin, TX (USA)",2012-03-28,31.868216457547536
11.29695652173913,1.4,Estela GARCÃA,ESP,Getafe (ESP),2018-07-21,31.866989954970563
11.297391304347826,0.4,Cathleen TSCHIRCH,GER,Jena (GER),2012-05-19,31.86576354679803
11.29782608695652,0.4,Kate HALL,USA,"Columbia, SC (USA)",2017-05-12,31.86453723301905
11.298260869565217,-0.9,Audrey SEGREE,JAM,Kingston (JAM),2016-07-01,31.863311013622724
11.298695652173913,0.4,Arialis Josefa GANDULLA,CUB,La Habana (CUB),2016-05-27,31.862084888598147
11.299130434782608,1.9,Darshay DAVIS,USA,"Baton Rouge, LA (USA)",2012-05-13,31.860858857934435
11.299565217391304,2.0,Anna BONGIORNI,ITA,"Centro Sportivo Fontanassa, Savona (ITA)",2020-07-16,31.859632921620683
11.3,1.8,Lina JACQUES-SÃ‰BASTIEN,FRA,Sotteville-lÃ¨s-Rouen (FRA),2008-06-15,31.858407079646017
11.300434782608695,1.1,Andrea IVANÄŒEVIÄ†,CRO,VaraÅ¾din (CRO),2015-07-25,31.85718133199954
11.300869565217392,0.7,Chelsea FRANCIS,USA,"Sacramento, CA (USA)",2019-05-23,31.85595567867036
11.301304347826086,0.0,Yuliya GUSHCHINA,RUS,Cheboksary (RUS),2011-07-21,31.8547301196476
11.301739130434783,-2.2,Ayanna HUTCHINSON,TTO,Port-of-Spain (TTO),2011-08-13,31.853504654920368
11.302173913043479,1.2,Courtne DAVIS,USA,"Long Beach, CA (USA)",2019-06-29,31.85227928447778
11.302608695652173,0.2,Lolo JONES,USA,Bellinzona (SUI),2015-07-21,31.851054008308974
11.30304347826087,0.1,Anna-Lena FREESE,GER,NÃ¼rnberg (GER),2015-07-25,31.849828826403044
11.303478260869564,0.9,Alphonsus ANIEKEME,NGR,"Montverde, FL (USA)",2019-06-08,31.848603738749137
11.30391304347826,0.2,Hanna-Maari LATVALA,FIN,"Letzigrund, ZÃ¼rich (SUI)",2014-08-12,31.84737874533636
11.304347826086957,0.5,Viktoriya KASHEYEVA,UKR,Albi (FRA),2012-08-15,31.846153846153843
11.304782608695652,0.3,Yuliya CHERMOSHANSKAYA,RUS,Yerino (RUS),2012-07-14,31.844929041190728
11.305238095238096,-0.1,Consuella MOORE,USA,"Walnut, CA (USA)",2011-04-16,31.843646013226063
11.305714285714286,0.8,Torie ROBINSON,USA,"Atlanta, GA (USA)",2017-05-14,31.84230477634572
11.306190476190476,1.2,Rima KASHAFUTDINOVA,KAZ,Almaty (KAZ),2016-06-25,31.840963652444927
11.306666666666667,1.4,Yekaterina BUTUSOVA,RUS,Cheboksary (RUS),2009-07-23,31.839622641509436
11.307142857142857,1.5,Alimat ISMAILA,NGR,"El Paso, TX (USA)",2008-05-17,31.838281743524956
11.307619047619047,0.4,Yunisleydis DE LA C. GARCÃA,CUB,CamagÃ¼ey (CUB),2018-06-27,31.836940958477218
11.308095238095238,0.7,Andreea OGRÄ‚ZEANU,ROU,Weinheim (GER),2014-05-31,31.835600286351966
11.308571428571428,2.0,Nickesha WILLIAMS,USA,"Clermont, FL (USA)",2011-06-11,31.834259727134917
11.309047619047618,0.6,Tobi AMUSAN,NGR,"El Paso, TX (USA)",2018-03-24,31.832919280811826
11.309523809523808,-0.2,Brianne BETHEL,BAH,"Cincinnati, OH (USA)",2018-05-12,31.831578947368424
11.31,1.7,Cassidy WILLIAMSON,RSA,Pretoria (RSA),2018-03-16,31.83023872679045
11.31047619047619,1.5,Kimberly HYACINTHE,CAN,Edmonton (CAN),2015-07-03,31.82889861906366
11.310952380952381,1.7,Arria MINOR,USA,"Jeffco Stadium, Lakewood, CO (USA)",2019-05-18,31.82755862417379
11.311428571428571,0.3,Amy HUNT,GBR,Loughborough (GBR),2019-05-19,31.82621874210659
11.311904761904762,2.0,Yekaterina RENZHINA,RUS,Yerino (RUS),2015-06-06,31.824878972847824
11.312380952380952,0.9,Kayelle CLARKE,TTO,Port-of-Spain (TTO),2017-06-24,31.82353931638323
11.312857142857142,1.1,Amber ROBINSON,USA,"Clermont, FL (USA)",2008-05-24,31.822199772698575
11.313333333333333,0.3,LaDedra GUY,USA,"Icahn Stadium, New York, NY (USA)",2008-05-31,31.820860341779618
11.313809523809523,1.2,Anastasiya GRIGORYEVA,RUS,Cheboksary (RUS),2016-06-20,31.81952102361211
11.314285714285713,0.8,Nigina SHARIPOVA,UZB,Almaty (KAZ),2016-05-24,31.81818181818182
11.314761904761905,1.8,Hayley MILLS-JONES,GBR,Manchester (GBR),2013-06-22,31.816842725474515
11.315277777777776,1.4,Rushelle BURTON,JAM,"Waco, TX (USA)",2018-05-12,31.815392168896533
11.315833333333332,0.9,Endurance ABINUWA,NGR,"El Paso, TX (USA)",2011-04-16,31.813830178952795
11.316388888888888,1.6,Gabrielle FARQUHARSON,USA,"Lincoln, NE (USA)",2016-05-14,31.812268342374637
11.316944444444443,1.5,Kamaya DUBOSE-EPPS,USA,"Greensboro, NC (USA)",2019-05-04,31.810706659139445
11.317499999999999,0.2,Lilly KADEN,GER,"Frankenstadion, Heilbronn (GER)",2020-09-05,31.809145129224657
11.318055555555555,0.1,Naa ANANG,AUS,Sydney (AUS),2019-04-06,31.807583752607687
11.31861111111111,1.9,Momoko TAKAHASHI,JPN,Tottori (JPN),2009-06-07,31.806022529265963
11.319166666666666,1.5,Alexandra BURGHARDT,GER,Wetzlar (GER),2015-06-13,31.804461459176917
11.319722222222222,1.3,Tiffani MCREYNOLDS,USA,"Lubbock, TX (USA)",2014-05-17,31.802900542317982
11.320277777777777,-0.5,Lorraine UGEN,GBR,Birmingham (GBR),2018-06-30,31.801339778666605
11.320833333333333,0.5,Jodean WILLIAMS,JAM,Kingston (JAM),2018-06-22,31.799779168200224
11.321388888888889,0.3,KateÅ™ina ÄŒECHOVÃ,CZE,VyÅ¡kov (CZE),2012-06-16,31.79821871089629
11.321944444444444,-1.0,Natalya RUSAKOVA,RUS,Cheboksary (RUS),2012-07-04,31.79665840673226
11.3225,1.8,Nadine PALMER,JAM,"New York, NY (USA)",2013-05-30,31.795098255685584
11.323055555555555,0.7,Irina PRIVALOVA,RUS,Moskva (RUS),2008-07-10,31.79353825773373
11.323611111111111,1.0,Emily BLOK,USA,"Las Vegas, NV (USA)",2013-05-10,31.791978412854164
11.324166666666667,0.0,Abby STEINER,USA,"Nashville, TN (USA)",2019-03-23,31.790418721024356
11.324722222222222,0.7,Erika RIVERA,PUR,Ponce (PUR),2010-05-08,31.788859182221785
11.325227272727272,0.0,Ana HOLLAND,USA,"Lakewood, PA (USA)",2013-05-18,31.787441552447277
11.325681818181817,1.7,Stephanie KALU,NGR,"Austin, TX (USA)",2013-05-23,31.78616579375113
11.326136363636364,0.3,Natasha JOE-MAYERS,VIN,New Delhi (IND),2010-10-06,31.784890137453598
11.326590909090909,1.4,Shai-Anne DAVIS,CAN,Weinheim (GER),2013-08-02,31.783614583542352
11.327045454545454,0.3,Diamond GAUSE,USA,"El Paso, TX (USA)",2015-03-21,31.782339132005056
11.327499999999999,0.4,Cynthia LEDUC,FRA,Chateauroux (FRA),2019-06-29,31.781063782829403
11.327954545454546,0.9,Emily FREEMAN,GBR,"Olympiastadion, Berlin (GER)",2009-06-14,31.77978853600305
11.32840909090909,2.0,Caisja CHANDLER,USA,"Hollywood, FL (USA)",2019-06-22,31.77851339151369
11.328863636363636,1.7,Josefina ELSLER,GER,Mannheim (GER),2014-07-05,31.77723834934901
11.32931818181818,1.9,Marta JESCHKE,POL,KrakÃ³w (POL),2011-06-12,31.77596340949668
11.329772727272726,1.6,Leena GÃœNTHER,GER,Mannheim (GER),2011-08-13,31.774688571944402
11.330227272727273,1.7,Cambrya JONES,USA,"Des Moines, IA (USA)",2012-06-06,31.77341383667984
11.330681818181818,1.1,Bettina MÃœLLER-WEISSINA,AUT,Sofia (BUL),2009-06-09,31.772139203690703
11.331136363636363,1.0,Ciara NEVILLE,IRL,Santry (IRL),2019-07-27,31.770864672964684
11.331590909090908,1.7,Maria Isabel PÃ‰REZ,ESP,Getafe (ESP),2018-07-21,31.769590244489464
11.332045454545455,1.5,Taylor WASHINGTON,USA,"Fayetteville, AR (USA)",2016-04-23,31.768315918252746
11.3325,1.4,Rushell HARVEY,USA,"Baton Rouge, LA (USA)",2016-04-09,31.767041694242224
11.332954545454545,1.3,Ricarda LOBE,GER,Flieden (GER),2016-05-22,31.765767572445604
11.33340909090909,0.8,Ana Carolina AZEVEDO,BRA,"CNDA, BraganÃ§a Paulista (BRA)",2020-12-17,31.764493552850585
11.333863636363636,1.7,Keshia Beverly KWADWO,GER,Ulm (GER),2017-08-04,31.763219635444866
11.334318181818182,0.9,Melinda SMEDLEY,USA,"Modesto, CA (USA)",2008-05-10,31.761945820216155
11.334772727272727,0.0,Melanise CHAPMAN,USA,"Mesa, AZ (USA)",2017-06-10,31.76067210715217
11.335185185185184,0.8,Miana GRIFFITHS,CAN,Toronto (CAN),2012-07-11,31.75951641888581
11.335555555555555,-0.7,Nelky CASABONA,CUB,Barquisimeto (VEN),2011-07-27,31.758478729660858
11.335925925925926,0.9,Maria BELIMPASAKI,GRE,Athina (GRE),2012-06-15,31.75744110824321
11.336296296296295,1.8,India BROWN,USA,"Greensboro, NC (USA)",2017-04-15,31.756403554626242
11.336666666666666,1.2,Virginia CRAWFORD,USA,"Walnut, CA (USA)",2010-04-17,31.755366068803294
11.337037037037035,1.5,Agnes OSAZUWA,NGR,"Walnut, CA (USA)",2012-04-21,31.75432865076773
11.337407407407406,1.6,Gloria HOOPER,ITA,"Clermont, FL (USA)",2016-04-30,31.753291300512895
11.337777777777777,0.0,Kamaria BROWN,USA,"Tampa, FL (USA)",2016-05-27,31.752254018032147
11.338148148148147,1.0,Anna KIEÅBASIÅƒSKA,POL,Bydgoszcz (POL),2015-06-14,31.751216803318854
11.338518518518518,0.6,Marrisa KURTIMAH,CAN,"Terre Haute, IN (USA)",2016-05-15,31.750179656366374
11.338888888888889,1.8,Allison GEORGE,GRN,"Boulder, CO (USA)",2008-05-18,31.749142577168055
11.339259259259258,1.3,Jessica ONYEPUNUKA,USA,"Northridge, CA (USA)",2008-05-31,31.748105565717275
11.339629629629629,0.2,Gloria KEMASUODE,NGR,Abuja (NGR),2008-07-02,31.747068622007383
11.34,1.2,Yomara HINESTROZA,COL,BogotÃ¡ (COL),2008-07-19,31.74603174603175
11.340370370370369,-0.2,Yuliya KASHINA,RUS,Yerino (RUS),2013-06-15,31.744994937783733
11.34074074074074,1.6,Janeek BROWN,JAM,"Fayetteville, AR (USA)",2018-04-27,31.7439581972567
11.34111111111111,-3.0,Ada UDAYA,USA,"Westfield, MA (USA)",2014-05-10,31.742921524444018
11.34148148148148,1.0,Ashley SPENCER,USA,"Lubbock, TX (USA)",2014-05-17,31.74188491933904
11.341851851851851,1.1,Krystal SPARLING,USA,"Hollywood, FL (USA)",2014-04-24,31.740848381935148
11.34222222222222,2.0,Lea SPRUNGER,SUI,Bulle (SUI),2014-07-12,31.73981191222571
11.342592592592592,1.3,Lingwei KONG,CHN,Guiyang (CHN),2018-06-15,31.738775510204086
11.342962962962963,1.0,Aksana DRAHUN,BLR,Minsk (BLR),2009-05-29,31.73773917586365
11.343333333333332,-0.2,Lisa SCHORR,GER,Ulm (GER),2009-07-04,31.73670290919777
11.343703703703703,0.1,Jada MARTIN,USA,"Baton Rouge, LA (USA)",2015-04-18,31.73566671019982
11.344074074074074,1.5,Shimayra Crystal WILLIAMS,JAM,"National Stadium, Kingston (JAM)",2017-05-20,31.73463057886317
11.344444444444443,0.2,Ashley MARSHALL,USA,"Northridge, CA (USA)",2013-05-11,31.733594515181203
11.344814814814814,-1.1,Daija LAMPKIN,USA,"Bloomington, IN (USA)",2018-06-15,31.73255851914727
11.34516129032258,1.2,Inna WEIT,GER,Mannheim (GER),2016-07-29,31.731589422803527
11.34548387096774,1.6,Anna GEFLIKH,RUS,Saransk (RUS),2010-07-13,31.730687213897816
11.345806451612901,0.7,Kendra HARRISON,USA,"Lexington, KY (USA)",2016-05-07,31.729785056294784
11.346129032258064,1.0,Savannah CARSON,USA,"Bloomington, IN (USA)",2016-04-23,31.728882949990048
11.346451612903225,0.2,Phumlile Sibonakele NDZINISA,SWZ,Forbach (FRA),2016-05-29,31.72798089497925
11.346774193548386,0.0,Merlin K. JOSEPH,IND,Ranchi (IND),2013-09-08,31.727078891258
11.347096774193547,1.2,Tangela NEAL,USA,"Orlando, FL (USA)",2012-05-26,31.72617693882193
11.347419354838708,1.2,Cache ARMBRISTER,BAH,Morelia (MEX),2013-07-05,31.725275037666666
11.34774193548387,1.0,Evelyn Carolina de Oliveira DOS SANTOS,BRA,Bottrop (GER),2013-07-19,31.724373187787826
11.348064516129032,0.3,Yelena BOLSUN,RUS,Cheboksary (RUS),2009-07-23,31.723471389181046
11.348387096774193,2.0,Weronika WEDLER,POL,Sosnowiec (POL),2011-06-11,31.722569641841957
11.348709677419354,0.0,Darya PIZHANKOVA,UKR,Yalta (UKR),2011-05-30,31.721667945766185
11.349032258064515,1.2,Grecia BOLTON,USA,"Eugene, OR (USA)",2011-05-26,31.720766300949354
11.349354838709676,0.8,Chanice BONNER,JAM,Kingston (JAM),2015-03-21,31.719864707387096
11.349677419354837,0.1,Lorraine MARTINS,BRA,Segovia (ESP),2019-07-14,31.71896316507504
